Date,Time,Price,Volume,Exchange Code,Sales Condition,Correction Indicator,Sequence Number,Trade Stop Indicator,Source of Trade,MDS 127 / TRF (Trade Reporting Facility) (*),Exclude Record Flag,Filtered Price
11/02/2011,13:37:48.235,104.17,100,B,F,00,46693,N,C,,,
11/02/2011,13:37:48.309,104.17,200,P,F,00,46694,N,C,,,
11/02/2011,13:37:48.367,104.17,200,Z,F,00,46695,N,C,,,
11/02/2011,13:37:48.367,104.17,100,Z,F,00,46696,N,C,,,
11/02/2011,13:37:48.367,104.17,200,T,F,00,46697,N,C,,,
11/02/2011,13:39:18.316,104.2,100,B,F,00,46881,N,C,,,
11/02/2011,13:39:18.318,104.19,100,Y,F,00,46882,N,C,,,
11/02/2011,13:39:18.354,104.19,100,T,F,00,46883,N,C,,,
11/02/2011,13:39:18.354,104.19,200,T,F,00,46884,N,C,,,
11/02/2011,13:39:18.356,104.19,200,T,F,00,46885,N,C,,,
11/02/2011,13:39:18.356,104.19,100,P,F,00,46886,N,C,,,
11/02/2011,13:39:18.356,104.19,278,P,F,00,46887,N,C,,,
11/02/2011,13:39:34.556,104.19,200,K,F,00,46914,N,C,,,
11/02/2011,13:39:51.458,104.2,200,T,F,00,46938,N,C,,,
11/02/2011,13:39:51.458,104.2,200,T,F,00,46939,N,C,,,
11/02/2011,13:39:51.458,104.2,100,T,F,00,46940,N,C,,,
11/02/2011,13:39:51.460,104.2,200,P,F,00,46941,N,C,,,
11/02/2011,13:39:51.460,104.2,200,P,F,00,46942,N,C,,,
11/02/2011,13:39:51.460,104.2,100,P,F,00,46943,N,C,,,
11/02/2011,13:41:12.142,104.22,100,K,@,00,47054,N,C,,,
11/02/2011,13:41:12.178,104.21,200,J,F,00,47055,N,C,,,
11/02/2011,13:41:12.256,104.21,100,J,F,00,47056,N,C,,,
11/02/2011,13:41:12.562,104.2,100,P,@,00,47057,N,C,,,
11/02/2011,13:41:14.591,104.18,300,P,@,00,47065,N,C,,,
11/02/2011,13:41:15.220,104.19,100,B,F,00,47066,N,C,,,
11/02/2011,13:41:15.230,104.19,100,J,F,00,47067,N,C,,,
11/02/2011,13:41:15.232,104.19,200,J,F,00,47068,N,C,,,
11/02/2011,13:41:15.232,104.19,200,Z,@,00,47069,N,C,,,
11/02/2011,13:41:15.232,104.19,400,Z,@,00,47070,N,C,,,
11/02/2011,13:41:15.232,104.19,600,Z,@,00,47071,N,C,,,
11/02/2011,13:41:15.232,104.19,100,Z,@,00,47072,N,C,,,
11/02/2011,13:41:15.232,104.19,200,Z,@,00,47073,N,C,,,
11/02/2011,13:41:15.232,104.19,200,Z,@,00,47074,N,C,,,
11/02/2011,13:41:15.246,104.19,100,T,F,00,47075,N,C,,,
11/02/2011,13:41:15.278,104.19,100,D,F,00,47076,N,C,T,,
11/02/2011,13:41:15.372,104.19,200,Z,@,00,47077,N,C,,,
11/02/2011,13:41:15.372,104.189,200,D,@,00,47078,N,C,N,,
11/02/2011,13:41:17.751,104.19,100,B,F,00,47080,N,C,,,
11/02/2011,13:41:17.811,104.19,100,Z,F,00,47081,N,C,,,
11/02/2011,13:41:20.883,104.2,100,J,@,00,47084,N,C,,,
11/02/2011,13:41:36.886,104.17,100,J,F,00,47127,N,C,,,
11/02/2011,13:41:46.856,104.19,100,B,@,00,47159,N,C,,,
11/02/2011,13:41:46.872,104.19,100,J,@,00,47160,N,C,,,
11/02/2011,13:41:46.980,104.19,600,D,@,00,47161,N,C,T,,
11/02/2011,13:42:23.399,104.17,100,Y,F,00,47202,N,C,,,
11/02/2011,13:42:23.403,104.17,100,B,F,00,47203,N,C,,,
11/02/2011,13:42:23.405,104.17,100,Z,F,00,47204,N,C,,,
11/02/2011,13:42:23.405,104.17,100,P,F,00,47205,N,C,,,
11/02/2011,13:42:23.407,104.17,100,K,F,00,47206,N,C,,,
11/02/2011,13:42:23.433,104.17,100,D,@,00,47207,N,C,T,,
11/02/2011,13:42:28.424,104.17,100,Z,F,00,47209,N,C,,,
11/02/2011,13:42:30.741,104.16,100,Z,F,00,47211,N,C,,,
11/02/2011,13:42:30.743,104.16,200,P,F,00,47212,N,C,,,
11/02/2011,13:42:35.279,104.16,300,D,@,00,47219,N,C,T,,
11/02/2011,13:43:42.536,104.13,100,B,@,00,47329,N,C,,,
11/02/2011,13:43:42.536,104.13,100,Z,@,00,47330,N,C,,,
11/02/2011,13:43:42.540,104.13,100,K,@,00,47331,N,C,,,
11/02/2011,13:43:42.578,104.13,100,D,@,00,47332,N,C,T,,
11/02/2011,13:43:42.610,104.13,100,Z,@,00,47333,N,C,,,
11/02/2011,13:44:13.095,104.12,100,Y,@,00,47382,N,C,,,
11/02/2011,13:44:13.095,104.12,100,B,@,00,47383,N,C,,,
11/02/2011,13:44:13.099,104.12,100,J,@,00,47384,N,C,,,
11/02/2011,13:44:13.099,104.12,100,J,@,00,47385,N,C,,,
11/02/2011,13:44:13.099,104.12,200,T,F,00,47386,N,C,,,
11/02/2011,13:44:13.099,104.12,100,T,F,00,47387,N,C,,,
11/02/2011,13:44:13.099,104.12,200,T,F,00,47388,N,C,,,
11/02/2011,13:44:13.099,104.12,100,T,F,00,47389,N,C,,,
11/02/2011,13:44:13.101,104.12,200,K,@,00,47390,N,C,,,
11/02/2011,13:44:13.101,104.12,100,K,@,00,47391,N,C,,,
11/02/2011,13:44:13.101,104.12,200,K,@,00,47392,N,C,,,
11/02/2011,13:44:13.103,104.12,200,K,@,00,47393,N,C,,,
11/02/2011,13:44:13.103,104.12,100,K,@,00,47394,N,C,,,
11/02/2011,13:44:13.103,104.12,100,K,@,00,47395,N,C,,,
11/02/2011,13:44:13.103,104.12,200,Z,@,00,47396,N,C,,,
11/02/2011,13:44:13.103,104.12,100,Z,@,00,47397,N,C,,,
11/02/2011,13:44:13.103,104.12,200,Z,@,00,47398,N,C,,,
11/02/2011,13:44:13.103,104.12,100,K,@,00,47399,N,C,,,
11/02/2011,13:44:13.105,104.12,200,Z,@,00,47400,N,C,,,
11/02/2011,13:44:13.105,104.12,100,Z,@,00,47401,N,C,,,
11/02/2011,13:44:13.117,104.12,100,D,@,00,47402,N,C,N,,
11/02/2011,13:44:13.121,104.12,100,P,F,00,47403,N,C,,,
11/02/2011,13:44:13.125,104.12,199,P,F,00,47404,N,C,,,
11/02/2011,13:44:13.129,104.12,100,Z,F,00,47405,N,C,,,
11/02/2011,13:44:13.175,104.12,100,D,@,00,47406,N,C,T,,
11/02/2011,13:44:36.089,104.13,100,B,@,00,47481,N,C,,,
11/02/2011,13:45:04.276,104.1268,106,D,@,00,47533,N,C,T,,
11/02/2011,13:45:41.631,104.1299,100,D,@,00,47561,N,C,T,,
11/02/2011,13:45:49.250,104.1203,100,D,@,00,47579,N,C,T,,
11/02/2011,13:46:32.535,104.12,100,T,F,00,47687,N,C,,,
11/02/2011,13:46:32.537,104.125,100,Z,F,00,47688,N,C,,,
11/02/2011,13:46:32.611,104.11,100,Y,F,00,47695,N,C,,,
11/02/2011,13:47:49.665,104.126,100,D,@,00,47806,N,C,T,,
11/02/2011,13:48:45.025,104.11,100,B,F,00,47920,N,C,,,
11/02/2011,13:48:51.444,104.1,100,K,@,00,47930,N,C,,,
11/02/2011,13:50:27.109,104.14,100,Z,F,00,48052,N,C,,,
11/02/2011,13:51:13.980,104.1545,100,D,@,00,48165,N,C,T,,
11/02/2011,13:52:40.280,104.18,200,T,F,00,48311,N,C,,,
11/02/2011,13:52:40.280,104.18,200,T,F,00,48312,N,C,,,
11/02/2011,13:52:40.280,104.18,100,T,F,00,48313,N,C,,,
11/02/2011,13:52:40.280,104.18,200,Z,F,00,48314,N,C,,,
11/02/2011,13:52:40.282,104.18,100,Z,F,00,48315,N,C,,,
11/02/2011,13:52:40.282,104.18,200,P,F,00,48316,N,C,,,
11/02/2011,13:53:50.480,104.186,400,D,@,00,48492,N,C,T,,
11/02/2011,13:53:50.730,104.186,265,D,@,00,48493,N,C,T,,
11/02/2011,13:53:50.884,104.187,100,D,@,00,48494,N,C,T,,
11/02/2011,13:54:43.879,104.19,237,D,@,00,48680,N,C,T,,
11/02/2011,13:54:48.980,104.19,100,D,@,00,48704,N,C,T,,
11/02/2011,13:54:59.384,104.2,200,Y,@,00,48732,N,C,,,
11/02/2011,13:54:59.386,104.2,100,Z,F,00,48733,N,C,,,
11/02/2011,13:54:59.480,104.2,100,Z,@,00,48734,N,C,,,
11/02/2011,13:55:36.758,104.2,200,P,F,00,48785,N,C,,,
11/02/2011,13:55:36.800,104.2,300,P,F,00,48786,N,C,,,
11/02/2011,13:56:00.117,104.22,200,T,F,00,48802,N,C,,,
11/02/2011,13:56:00.117,104.22,100,T,F,00,48803,N,C,,,
11/02/2011,13:56:00.382,104.2171,325,D,@,00,48804,N,C,T,,
11/02/2011,13:56:03.332,104.2,100,K,@,00,48849,N,C,,,
11/02/2011,13:56:03.332,104.2,100,K,@,00,48850,N,C,,,
11/02/2011,13:56:16.933,104.19,100,K,@,00,48887,N,C,,,
11/02/2011,13:57:16.383,104.198,201,D,@,00,48987,N,C,T,,
11/02/2011,13:57:42.485,104.196,121,D,@,00,49035,N,C,T,,
11/02/2011,13:57:44.577,104.1928,263,D,@,00,49052,N,C,T,,
11/02/2011,13:58:25.527,104.2,100,B,@,00,49177,N,C,,,
11/02/2011,13:58:25.571,104.2,100,D,@,00,49178,N,C,T,,
11/02/2011,13:58:25.573,104.2,100,D,@,00,49179,N,C,T,,
11/02/2011,13:58:25.573,104.2,100,D,@,00,49180,N,C,T,,
11/02/2011,13:58:48.765,104.19,100,Y,@,00,49217,N,C,,,
11/02/2011,13:59:00.031,104.1892,399,D,@,00,49253,N,C,T,,
11/02/2011,13:59:07.082,104.17,100,Z,@,00,49282,N,C,,,
11/02/2011,13:59:07.082,104.17,100,Z,@,00,49283,N,C,,,
11/02/2011,14:01:24.185,104.25,200,P,F,00,49702,N,C,,,
11/02/2011,14:01:24.185,104.25,200,P,@,00,49703,N,C,,,
11/02/2011,14:01:24.185,104.25,100,P,F,00,49704,N,C,,,
11/02/2011,14:01:24.185,104.25,200,P,F,00,49705,N,C,,,
11/02/2011,14:01:24.185,104.25,100,P,@,00,49706,N,C,,,
11/02/2011,14:01:24.185,104.25,200,P,F,00,49707,N,C,,,
11/02/2011,14:01:24.185,104.25,200,T,@,00,49708,N,C,,,
11/02/2011,14:01:24.185,104.25,100,T,@,00,49709,N,C,,,
11/02/2011,14:01:24.185,104.25,200,T,@,00,49710,N,C,,,
11/02/2011,14:01:24.185,104.25,200,T,@,00,49711,N,C,,,
11/02/2011,14:01:24.185,104.25,100,T,@,00,49712,N,C,,,
11/02/2011,14:01:24.185,104.25,200,Z,@,00,49713,N,C,,,
11/02/2011,14:01:24.185,104.25,100,B,@,00,49714,N,C,,,
11/02/2011,14:01:24.187,104.25,100,Y,@,00,49715,N,C,,,
11/02/2011,14:01:24.187,104.25,100,Z,@,00,49716,N,C,,,
11/02/2011,14:01:24.187,104.25,100,Y,@,00,49717,N,C,,,
11/02/2011,14:01:24.187,104.25,100,Z,@,00,49718,N,C,,,
11/02/2011,14:01:24.187,104.25,200,Z,@,00,49719,N,C,,,
11/02/2011,14:01:24.187,104.25,200,Z,@,00,49720,N,C,,,
11/02/2011,14:01:24.187,104.25,100,Z,@,00,49721,N,C,,,
11/02/2011,14:01:24.187,104.25,200,J,@,00,49722,N,C,,,
11/02/2011,14:01:24.187,104.25,200,K,@,00,49723,N,C,,,
11/02/2011,14:01:24.189,104.25,100,K,@,00,49724,N,C,,,
11/02/2011,14:01:24.189,104.25,100,P,F,00,49725,N,C,,,
11/02/2011,14:01:24.189,104.25,200,K,@,00,49726,N,C,,,
11/02/2011,14:01:24.189,104.25,200,K,@,00,49727,N,C,,,
11/02/2011,14:01:24.191,104.25,100,K,@,00,49728,N,C,,,
11/02/2011,14:01:24.191,104.25,100,Z,@,00,49729,N,C,,,
11/02/2011,14:01:24.235,104.25,100,D,@,00,49730,N,C,T,,
11/02/2011,14:01:26.312,104.23,100,Z,F,00,49731,N,C,,,
11/02/2011,14:01:49.271,104.248,300,D,@,00,49840,N,C,T,,
11/02/2011,14:01:52.651,104.26,100,P,F,00,49844,N,C,,,
11/02/2011,14:01:52.667,104.27,100,P,F,00,49845,N,C,,,
11/02/2011,14:01:55.196,104.25,200,J,F,00,49847,N,C,,,
11/02/2011,14:01:55.198,104.25,200,J,F,00,49848,N,C,,,
11/02/2011,14:01:56.544,104.26,100,P,F,00,49856,N,C,,,
11/02/2011,14:01:56.546,104.26,100,T,@,00,49857,N,C,,,
11/02/2011,14:03:12.998,104.27,100,T,F,00,50251,N,C,,,
11/02/2011,14:03:12.998,104.27,200,T,F,00,50252,N,C,,,
11/02/2011,14:03:12.998,104.27,200,T,F,00,50253,N,C,,,
11/02/2011,14:03:13.000,104.27,100,Y,F,00,50254,N,C,,,
11/02/2011,14:03:13.016,104.27,100,Z,F,00,50259,N,C,,,
11/02/2011,14:03:13.024,104.27,100,P,F,00,50263,N,C,,,
11/02/2011,14:03:13.026,104.27,100,P,F,00,50264,N,C,,,
11/02/2011,14:03:13.026,104.27,100,P,F,00,50265,N,C,,,
11/02/2011,14:03:13.026,104.27,200,P,F,00,50266,N,C,,,
11/02/2011,14:03:13.026,104.27,200,P,F,00,50267,N,C,,,
11/02/2011,14:03:24.258,104.29,100,B,F,00,50315,N,C,,,
11/02/2011,14:03:24.286,104.29,300,P,@,00,50316,N,C,,,
11/02/2011,14:03:26.907,104.28,100,T,F,00,50326,N,C,,,
11/02/2011,14:03:50.502,104.26,100,K,@,00,50420,N,C,,,
11/02/2011,14:03:50.502,104.26,100,K,F,00,50421,N,C,,,
11/02/2011,14:03:50.980,104.24,100,P,F,00,50479,N,C,,,
11/02/2011,14:03:51.020,104.24,100,Y,@,00,50480,N,C,,,
11/02/2011,14:03:51.030,104.24,100,J,@,00,50482,N,C,,,
11/02/2011,14:03:51.032,104.24,100,Z,@,00,50483,N,C,,,
11/02/2011,14:03:51.034,104.24,100,P,F,00,50484,N,C,,,
11/02/2011,14:03:51.078,104.24,100,D,@,00,50485,N,C,T,,
11/02/2011,14:03:51.078,104.24,100,D,@,00,50486,N,C,T,,
11/02/2011,14:03:51.168,104.25,100,Y,@,00,50488,N,C,,,
11/02/2011,14:03:51.168,104.25,100,Y,@,00,50489,N,C,,,
11/02/2011,14:03:51.168,104.25,100,Y,@,00,50490,N,C,,,
11/02/2011,14:03:51.168,104.25,100,Y,@,00,50491,N,C,,,
11/02/2011,14:04:01.371,104.25,100,T,@,00,50540,N,C,,,
11/02/2011,14:04:55.069,104.23,100,P,F,00,50688,N,C,,,
11/02/2011,14:04:56.316,104.22,100,J,F,00,50711,N,C,,,
11/02/2011,14:04:58.278,104.227,100,D,@,00,50721,N,C,T,,
11/02/2011,14:05:12.590,104.22,100,P,F,00,50766,N,C,,,
11/02/2011,14:05:12.680,104.22,100,Y,F,00,50768,N,C,,,
11/02/2011,14:05:27.707,104.2,100,Y,F,00,50828,N,C,,,
11/02/2011,14:05:30.343,104.19,100,P,F,00,50836,N,C,,,
11/02/2011,14:05:46.286,104.18,100,J,F,00,51050,N,C,,,
11/02/2011,14:06:21.774,104.152,100,D,@,00,51303,N,C,T,,
11/02/2011,14:06:21.774,104.15,100,D,@,00,51304,N,C,T,,
11/02/2011,14:07:17.519,104.176,100,D,@,00,51430,N,C,T,,
11/02/2011,14:07:23.148,104.17,200,J,F,00,51446,N,C,,,
11/02/2011,14:07:23.170,104.17,100,Z,F,00,51448,N,C,,,
11/02/2011,14:07:39.576,104.1936,435,D,@,00,51561,N,C,T,,
11/02/2011,14:07:52.077,104.1607,561,D,4 B,00,51599,N,C,T,X,
11/02/2011,14:09:29.522,104.19,500,T,F,00,51762,N,C,,,
11/02/2011,14:09:29.779,104.1929,559,D,@,00,51763,N,C,T,,
11/02/2011,14:09:30.161,104.209,100,D,@,00,51764,N,C,T,,
11/02/2011,14:10:46.732,104.24,100,P,F,00,52075,N,C,,,
11/02/2011,14:11:08.117,104.26,100,B,@,00,52132,N,C,,,
11/02/2011,14:11:08.261,104.26,100,D,@,00,52133,N,C,T,,
11/02/2011,14:11:10.888,104.25,100,T,@,00,52169,N,C,,,
11/02/2011,14:11:42.832,104.231,200,D,@,00,52288,N,C,N,,
11/02/2011,14:11:49.283,104.23,100,Y,@,00,52292,N,C,,,
11/02/2011,14:12:00.603,104.25,100,Z,@,00,52305,N,C,,,
11/02/2011,14:12:27.376,104.239,210,D,@,00,52355,N,C,T,,
11/02/2011,14:13:35.173,104.264,363,D,@,00,52516,N,C,T,,
11/02/2011,14:13:51.876,104.256,425,D,@,00,52529,N,C,T,,
11/02/2011,14:14:09.038,104.26,100,T,F,00,52561,N,C,,,
11/02/2011,14:15:34.515,104.26,100,Z,F,00,52902,N,C,,,
11/02/2011,14:15:58.477,104.2692,129,D,@,00,52962,N,C,T,,
11/02/2011,14:16:01.179,104.28,100,D,@,00,52974,N,C,T,,
11/02/2011,14:16:29.881,104.276,324,D,@,00,53032,N,C,T,,
11/02/2011,14:16:47.095,104.24,100,P,F,00,53152,N,C,,,
11/02/2011,14:17:22.778,104.25,100,T,@,00,53307,N,C,,,
11/02/2011,14:18:56.879,104.2692,200,D,@,00,53573,N,C,T,,
11/02/2011,14:19:22.879,104.2671,240,D,@,00,53666,N,C,T,,
11/02/2011,14:19:43.006,104.27,100,Z,F,00,53690,N,C,,,
11/02/2011,14:19:43.008,104.27,100,T,@,00,53691,N,C,,,
11/02/2011,14:19:43.012,104.27,300,T,@,00,53692,N,C,,,
11/02/2011,14:19:43.020,104.28,100,T,@,00,53694,N,C,,,
11/02/2011,14:19:43.030,104.28,200,P,@,00,53696,N,C,,,
11/02/2011,14:20:02.050,104.296,560,D,@,00,53762,N,C,T,,
11/02/2011,14:20:03.476,104.282,117,D,@,00,53768,N,C,T,,
11/02/2011,14:21:18.228,104.24,100,K,F,00,53986,N,C,,,
11/02/2011,14:21:18.471,104.23,100,Y,F,00,53987,N,C,,,
11/02/2011,14:21:18.477,104.23,200,J,F,00,53988,N,C,,,
11/02/2011,14:21:35.323,104.22,200,T,@,00,54000,N,C,,,
11/02/2011,14:22:51.001,104.25,100,K,F,00,54160,N,C,,,
11/02/2011,14:23:03.072,104.19,100,Y,@,00,54281,N,C,,,
11/02/2011,14:23:03.072,104.19,100,Y,@,00,54282,N,C,,,
11/02/2011,14:23:03.074,104.19,100,Y,@,00,54283,N,C,,,
11/02/2011,14:23:03.074,104.19,100,Y,@,00,54284,N,C,,,
11/02/2011,14:23:03.074,104.19,100,Y,@,00,54285,N,C,,,
11/02/2011,14:23:03.076,104.19,100,B,@,00,54286,N,C,,,
11/02/2011,14:23:03.076,104.19,100,B,@,00,54287,N,C,,,
11/02/2011,14:23:03.126,104.19,100,D,@,00,54288,N,C,T,,
11/02/2011,14:23:03.130,104.19,100,D,@,00,54289,N,C,T,,
11/02/2011,14:23:08.347,104.21,100,Z,@,00,54305,N,C,,,
11/02/2011,14:23:16.243,104.22,100,Z,@,00,54337,N,C,,,
11/02/2011,14:23:16.243,104.22,100,Z,@,00,54338,N,C,,,
11/02/2011,14:24:32.380,104.2405,341,D,@,00,54469,N,C,T,,
11/02/2011,14:24:50.934,104.25,100,Z,@,00,54511,N,C,,,
11/02/2011,14:24:57.671,104.27,100,Z,@,00,54584,N,C,,,
11/02/2011,14:24:57.887,104.27,100,Z,@,00,54585,N,C,,,
11/02/2011,14:25:02.380,104.2894,725,D,@,00,54592,N,C,T,,
11/02/2011,14:25:05.351,104.27,100,B,F,00,54631,N,C,,,
11/02/2011,14:25:05.353,104.27,100,Y,F,00,54632,N,C,,,
11/02/2011,14:25:22.087,104.2704,307,D,@,00,54664,N,C,T,,
11/02/2011,14:25:29.733,104.24,100,Y,@,00,54691,N,C,,,
11/02/2011,14:25:29.735,104.24,100,B,@,00,54692,N,C,,,
11/02/2011,14:25:30.735,104.24,100,B,@,00,54693,N,C,,,
11/02/2011,14:25:31.483,104.24,100,D,@,00,54694,N,C,T,,
11/02/2011,14:25:31.705,104.24,100,J,@,00,54695,N,C,,,
11/02/2011,14:25:31.779,104.24,100,D,@,00,54696,N,C,T,,
11/02/2011,14:25:32.708,104.24,200,J,@,00,54697,N,C,,,
11/02/2011,14:25:33.712,104.24,100,Z,@,00,54699,N,C,,,
11/02/2011,14:25:33.780,104.24,100,D,@,00,54700,N,C,T,,
11/02/2011,14:25:34.666,104.25,100,J,F,00,54703,N,C,,,
11/02/2011,14:25:52.483,104.254,230,D,@,00,54742,N,C,T,,
11/02/2011,14:25:53.173,104.253,100,D,@,00,54743,N,C,T,,
11/02/2011,14:25:53.279,104.2526,106,D,@,00,54744,N,C,T,,
11/02/2011,14:26:19.462,104.24,100,J,F,00,54809,N,C,,,
11/02/2011,14:26:30.424,104.24,100,P,F,00,54829,N,C,,,
11/02/2011,14:26:30.424,104.24,100,P,F,00,54830,N,C,,,
11/02/2011,14:26:30.426,104.25,120,P,@,00,54831,N,C,,,
11/02/2011,14:26:30.426,104.25,100,P,F,00,54832,N,C,,,
11/02/2011,14:26:30.426,104.25,100,P,@,00,54833,N,C,,,
11/02/2011,14:26:30.426,104.25,200,P,F,00,54834,N,C,,,
11/02/2011,14:26:30.426,104.25,119,P,F,00,54835,N,C,,,
11/02/2011,14:26:30.426,104.25,121,P,F,00,54836,N,C,,,
11/02/2011,14:26:30.428,104.24,100,Y,F,00,54837,N,C,,,
11/02/2011,14:26:30.482,104.24,100,D,F,00,54838,N,C,T,,
11/02/2011,14:27:16.205,104.26,100,Z,@,00,55027,N,C,,,
11/02/2011,14:28:01.878,104.241,100,D,@,00,55115,N,C,N,,
11/02/2011,14:28:37.880,104.2501,130,D,@,00,55207,N,C,T,,
11/02/2011,14:29:37.304,104.25,200,P,F,00,55328,N,C,,,
11/02/2011,14:30:05.477,104.263,147,D,@,00,55563,N,C,T,,
11/02/2011,14:30:13.795,104.3,100,P,F,00,55632,N,C,,,
11/02/2011,14:30:13.795,104.3,100,P,F,00,55633,N,C,,,
11/02/2011,14:30:15.074,104.29,200,J,F,00,55642,N,C,,,
11/02/2011,14:31:00.148,104.26,100,D,@,00,55786,N,C,T,,
11/02/2011,14:31:12.757,104.271,100,D,@,00,55798,N,C,N,,
11/02/2011,14:31:21.287,104.27,100,K,F,00,55812,N,C,,,
11/02/2011,14:31:21.287,104.27,100,K,F,00,55813,N,C,,,
11/02/2011,14:31:23.222,104.26,100,Y,F,00,55909,N,C,,,
11/02/2011,14:31:23.224,104.26,100,J,F,00,55910,N,C,,,
11/02/2011,14:31:27.477,104.2568,378,D,@,00,55913,N,C,T,,
11/02/2011,14:31:33.025,104.26,100,Z,@,00,55947,N,C,,,
11/02/2011,14:31:42.160,104.27,100,T,@,00,55980,N,C,,,
11/02/2011,14:31:47.587,104.27,100,P,F,00,55993,N,C,,,
11/02/2011,14:32:06.962,104.283,100,D,@,00,56038,N,C,T,,
11/02/2011,14:32:14.000,104.29,100,J,F,00,56046,N,C,,,
11/02/2011,14:32:14.042,104.3,100,Y,F,00,56048,N,C,,,
11/02/2011,14:32:14.074,104.3,100,X,F,00,56049,N,C,,,
11/02/2011,14:32:14.100,104.3,100,P,F,00,56051,N,C,,,
11/02/2011,14:32:14.120,104.31,200,J,F,00,56052,N,C,,,
11/02/2011,14:32:14.208,104.31,100,P,@,00,56053,N,C,,,
11/02/2011,14:32:14.212,104.3,100,T,@,00,56054,N,C,,,
11/02/2011,14:32:14.212,104.3,100,T,@,00,56055,N,C,,,
11/02/2011,14:32:14.212,104.3,100,T,@,00,56056,N,C,,,
11/02/2011,14:32:14.212,104.3,100,T,@,00,56057,N,C,,,
11/02/2011,14:32:14.216,104.3,100,Z,@,00,56058,N,C,,,
11/02/2011,14:32:14.292,104.32,100,T,@,00,56059,N,C,,,
11/02/2011,14:32:14.292,104.32,200,P,F,00,56060,N,C,,,
11/02/2011,14:32:14.308,104.32,200,P,F,00,56061,N,C,,,
11/02/2011,14:32:56.579,104.29,100,T,@,00,56319,N,C,,,
11/02/2011,14:33:15.883,104.29,100,J,F,00,56437,N,C,,,
11/02/2011,14:34:31.854,104.31,100,Z,@,00,56710,N,C,,,
11/02/2011,14:34:35.076,104.33,100,D,@,00,56724,N,C,T,,
11/02/2011,14:34:35.234,104.32,100,T,F,00,56727,N,C,,,
11/02/2011,14:34:35.234,104.32,100,Z,F,00,56728,N,C,,,
11/02/2011,14:34:35.446,104.32,100,P,@,00,56729,N,C,,,
11/02/2011,14:34:35.446,104.32,100,Z,@,00,56730,N,C,,,
11/02/2011,14:34:35.446,104.32,100,P,F,00,56731,N,C,,,
11/02/2011,14:34:35.446,104.32,100,T,F,00,56732,N,C,,,
11/02/2011,14:34:35.448,104.32,100,Z,@,00,56733,N,C,,,
11/02/2011,14:34:35.448,104.32,100,T,F,00,56734,N,C,,,
11/02/2011,14:34:35.456,104.32,100,T,F,00,56735,N,C,,,
11/02/2011,14:34:35.460,104.33,100,Z,@,00,56736,N,C,,,
11/02/2011,14:34:35.464,104.33,100,T,F,00,56737,N,C,,,
11/02/2011,14:34:35.464,104.33,100,T,F,00,56738,N,C,,,
11/02/2011,14:34:35.464,104.33,100,Z,@,00,56739,N,C,,,
11/02/2011,14:34:36.888,104.33,100,Y,@,00,56740,N,C,,,
11/02/2011,14:34:36.890,104.33,100,B,@,00,56741,N,C,,,
11/02/2011,14:34:36.916,104.33,100,D,@,00,56742,N,C,N,,
11/02/2011,14:34:36.916,104.33,100,D,@,00,56743,N,C,N,,
11/02/2011,14:34:36.982,104.33,600,D,@,00,56744,N,C,T,,
11/02/2011,14:34:45.841,104.32,100,P,F,00,56771,N,C,,,
11/02/2011,14:34:45.841,104.32,100,T,@,00,56772,N,C,,,
11/02/2011,14:34:45.843,104.32,100,J,@,00,56773,N,C,,,
11/02/2011,14:34:52.262,104.31,100,Z,@,00,56823,N,C,,,
11/02/2011,14:34:52.282,104.31,100,T,F,00,56824,N,C,,,
11/02/2011,14:35:00.968,104.29,100,D,F,00,57008,N,C,T,,
11/02/2011,14:35:34.387,104.28,100,Z,@,00,57250,N,C,,,
11/02/2011,14:35:34.387,104.28,100,T,F,00,57251,N,C,,,
11/02/2011,14:35:34.387,104.28,100,P,F,00,57252,N,C,,,
11/02/2011,14:35:34.387,104.28,100,P,F,00,57253,N,C,,,
11/02/2011,14:35:34.389,104.28,100,J,@,00,57254,N,C,,,
11/02/2011,14:35:48.752,104.27,100,Y,@,00,57270,N,C,,,
11/02/2011,14:36:36.235,104.3068,313,D,@,00,57384,N,C,T,,
11/02/2011,14:36:38.581,104.3,100,P,F,00,57391,N,C,,,
11/02/2011,14:37:17.139,104.29,100,P,F,00,57517,N,C,,,
11/02/2011,14:37:46.966,104.29,100,Z,@,00,57563,N,C,,,
11/02/2011,14:37:46.966,104.29,100,T,@,00,57564,N,C,,,
11/02/2011,14:38:47.080,104.28,100,D,@,00,57719,N,C,T,,
11/02/2011,14:39:02.351,104.282,116,D,@,00,57740,N,C,T,,
11/02/2011,14:39:20.779,104.28,100,Z,F,00,57769,N,C,,,
11/02/2011,14:39:20.781,104.28,100,K,F,00,57770,N,C,,,
11/02/2011,14:39:20.885,104.28,100,Z,@,00,57771,N,C,,,
11/02/2011,14:39:21.071,104.288,741,D,@,00,57772,N,C,T,,
11/02/2011,14:39:22.133,104.2885,100,D,@,00,57773,N,C,T,,
11/02/2011,14:39:22.133,104.2885,100,D,@,00,57774,N,C,T,,
11/02/2011,14:39:22.181,104.288,200,D,@,00,57775,N,C,T,,
11/02/2011,14:39:26.558,104.28,100,Z,@,00,57779,N,C,,,
11/02/2011,14:39:28.375,104.28,100,Z,@,00,57781,N,C,,,
11/02/2011,14:39:44.338,104.28,100,Z,F,00,57803,N,C,,,
